Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
2	callee	257	internal://	InSatisfiedInterests	0.0256	0	0	0
2	callee	257	internal://	InTimedOutInterests	0	0	0	0
2	callee	257	internal://	OutSatisfiedInterests	0	0	0	0
2	callee	257	internal://	OutTimedOutInterests	0	0	0	0
2	callee	258	appFace://	InInterests	99.264	3.29587	50	1.66016
2	callee	258	appFace://	OutInterests	0	0	0	0
2	callee	258	appFace://	InData	0	0	0	0
2	callee	258	appFace://	OutData	0	0	0	0
2	callee	258	appFace://	InNacks	0	0	0	0
2	callee	258	appFace://	OutNacks	99.264	3.29587	50	1.66016
2	callee	258	appFace://	InSatisfiedInterests	0	0	0	0
2	callee	258	appFace://	InTimedOutInterests	0	0	0	0
2	callee	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	callee	258	appFace://	OutTimedOutInterests	0	0	0	0
2	callee	-1	all	SatisfiedInterests	0.0384	0	0	0
2	callee	-1	all	TimedOutInterests	0	0	0	0
2	caller	1	internal://	InInterests	0	0	0	0
2	caller	1	internal://	OutInterests	0	0	0	0
2	caller	1	internal://	InData	0	0	0	0
2	caller	1	internal://	OutData	0	0	0	0
2	caller	1	internal://	InNacks	0	0	0	0
2	caller	1	internal://	OutNacks	0	0	0	0
2	caller	1	internal://	InSatisfiedInterests	0	0	0	0
2	caller	1	internal://	InTimedOutInterests	0	0	0	0
2	caller	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	caller	1	internal://	OutTimedOutInterests	0	0	0	0
2	caller	256	netdev://[00:00:00:00:00:03]	InInterests	99.264	3.29587	50	1.66016
2	caller	256	netdev://[00:00:00:00:00:03]	OutInterests	86.8096	2.88235	42	1.39453
2	caller	256	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
2	caller	256	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
2	caller	256	netdev://[00:00:00:00:00:03]	InNacks	86.8608	2.88405	42	1.39453
2	caller	256	netdev://[00:00:00:00:00:03]	OutNacks	99.264	3.29587	50	1.66016
2	caller	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
2	caller	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
2	caller	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
2	caller	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
2	caller	257	internal://	InInterests	0	0	0	0
2	caller	257	internal://	OutInterests	0	0	0	0
2	caller	257	internal://	InData	0	0	0	0
2	caller	257	internal://	OutData	0	0	0	0
2	caller	257	internal://	InNacks	0	0	0	0
2	caller	257	internal://	OutNacks	0	0	0	0
2	caller	257	internal://	InSatisfiedInterests	0.0256	0	0	0
2	caller	257	internal://	InTimedOutInterests	0	0	0	0
2	caller	257	internal://	OutSatisfiedInterests	0	0	0	0
2	caller	257	internal://	OutTimedOutInterests	0	0	0	0
2	caller	258	appFace://	InInterests	86.8096	2.88235	42	1.39453
2	caller	258	appFace://	OutInterests	0	0	0	0
2	caller	258	appFace://	InData	0	0	0	0
2	caller	258	appFace://	OutData	0	0	0	0
2	caller	258	appFace://	InNacks	0	0	0	0
2	caller	258	appFace://	OutNacks	86.8608	2.88405	42	1.39453
2	caller	258	appFace://	InSatisfiedInterests	0	0	0	0
2	caller	258	appFace://	InTimedOutInterests	0	0	0	0
2	caller	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	caller	258	appFace://	OutTimedOutInterests	0	0	0	0
2	caller	-1	all	SatisfiedInterests	0.0384	0	0	0
2	caller	-1	all	TimedOutInterests	0	0	0	0
2	rtr-1	1	internal://	InInterests	0	0	0	0
2	rtr-1	1	internal://	OutInterests	0	0	0	0
2	rtr-1	1	internal://	InData	0	0	0	0
2	rtr-1	1	internal://	OutData	0	0	0	0
2	rtr-1	1	internal://	InNacks	0	0	0	0
2	rtr-1	1	internal://	OutNacks	0	0	0	0
2	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
2	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
2	rtr-1	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
2	rtr-1	256	netdev://[00:00:00:00:00:02]	InInterests	99.264	3.29587	50	1.66016
2	rtr-1	256	netdev://[00:00:00:00:00:02]	OutInterests	86.8096	2.88235	42	1.39453
2	rtr-1	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
2	rtr-1	256	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
2	rtr-1	256	netdev://[00:00:00:00:00:02]	InNacks	86.8608	2.88405	42	1.39453
2	rtr-1	256	netdev://[00:00:00:00:00:02]	OutNacks	99.264	3.29587	50	1.66016
2	rtr-1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
2	rtr-1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
2	rtr-1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
2	rtr-1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
2	rtr-1	257	netdev://[00:00:00:00:00:04]	InInterests	86.8096	2.88235	42	1.39453
2	rtr-1	257	netdev://[00:00:00:00:00:04]	OutInterests	99.264	3.29587	50	1.66016
2	rtr-1	257	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
2	rtr-1	257	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
2	rtr-1	257	netdev://[00:00:00:00:00:04]	InNacks	99.264	3.29587	50	1.66016
2	rtr-1	257	netdev://[00:00:00:00:00:04]	OutNacks	86.8608	2.88405	42	1.39453
2	rtr-1	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
2	rtr-1	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
2	rtr-1	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
2	rtr-1	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
2	rtr-1	258	internal://	InInterests	0	0	0	0
2	rtr-1	258	internal://	OutInterests	0	0	0	0
2	rtr-1	258	internal://	InData	0	0	0	0
2	rtr-1	258	internal://	OutData	0	0	0	0
2	rtr-1	258	internal://	InNacks	0	0	0	0
2	rtr-1	258	internal://	OutNacks	0	0	0	0
2	rtr-1	258	internal://	InSatisfiedInterests	0.0256	0	0	0
2	rtr-1	258	internal://	InTimedOutInterests	0	0	0	0
2	rtr-1	258	internal://	OutSatisfiedInterests	0	0	0	0
2	rtr-1	258	internal://	OutTimedOutInterests	0	0	0	0
2	rtr-1	-1	all	SatisfiedInterests	0.0256	0	0	0
2	rtr-1	-1	all	TimedOutInterests	0	0	0	0
2.5	callee	1	internal://	InInterests	0	0	0	0
2.5	callee	1	internal://	OutInterests	0	0	0	0
2.5	callee	1	internal://	InData	0	0	0	0
2.5	callee	1	internal://	OutData	0	0	0	0
2.5	callee	1	internal://	InNacks	0	0	0	0
2.5	callee	1	internal://	OutNacks	0	0	0	0
2.5	callee	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	callee	1	internal://	InTimedOutInterests	0	0	0	0
2.5	callee	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	callee	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	callee	256	netdev://[00:00:00:00:00:01]	InInterests	97.3722	3.23306	50	1.66016
2.5	callee	256	netdev://[00:00:00:00:00:01]	OutInterests	93.4528	3.10292	46	1.52734
2.5	callee	256	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
2.5	callee	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
2.5	callee	256	netdev://[00:00:00:00:00:01]	InNacks	93.4528	3.10292	46	1.52734
2.5	callee	256	netdev://[00:00:00:00:00:01]	OutNacks	97.3722	3.23306	50	1.66016
2.5	callee	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
2.5	callee	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
2.5	callee	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
2.5	callee	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	70.4	0	44	0
2.5	callee	257	internal://	InInterests	0	0	0	0
2.5	callee	257	internal://	OutInterests	0	0	0	0
2.5	callee	257	internal://	InData	0	0	0	0
2.5	callee	257	internal://	OutData	0	0	0	0
2.5	callee	257	internal://	InNacks	0	0	0	0
2.5	callee	257	internal://	OutNacks	0	0	0	0
2.5	callee	257	internal://	InSatisfiedInterests	0.00512	0	0	0
2.5	callee	257	internal://	InTimedOutInterests	0	0	0	0
2.5	callee	257	internal://	OutSatisfiedInterests	0	0	0	0
2.5	callee	257	internal://	OutTimedOutInterests	0	0	0	0
2.5	callee	258	appFace://	InInterests	93.4528	3.10292	46	1.52734
2.5	callee	258	appFace://	OutInterests	0	0	0	0
2.5	callee	258	appFace://	InData	0	0	0	0
2.5	callee	258	appFace://	OutData	0	0	0	0
2.5	callee	258	appFace://	InNacks	0	0	0	0
2.5	callee	258	appFace://	OutNacks	93.4528	3.10292	46	1.52734
2.5	callee	258	appFace://	InSatisfiedInterests	0	0	0	0
2.5	callee	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	callee	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	callee	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	callee	-1	all	SatisfiedInterests	0.00768	0	0	0
2.5	callee	-1	all	TimedOutInterests	70.4	0	44	0
2.5	caller	1	internal://	InInterests	0	0	0	0
2.5	caller	1	internal://	OutInterests	0	0	0	0
2.5	caller	1	internal://	InData	0	0	0	0
2.5	caller	1	internal://	OutData	0	0	0	0
2.5	caller	1	internal://	InNacks	0	0	0	0
2.5	caller	1	internal://	OutNacks	0	0	0	0
2.5	caller	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	caller	1	internal://	InTimedOutInterests	0	0	0	0
2.5	caller	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	caller	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	caller	256	netdev://[00:00:00:00:00:03]	InInterests	93.4528	3.10292	46	1.52734
2.5	caller	256	netdev://[00:00:00:00:00:03]	OutInterests	97.3619	3.23272	50	1.66016
2.5	caller	256	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
2.5	caller	256	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
2.5	caller	256	netdev://[00:00:00:00:00:03]	InNacks	95.7722	3.17994	49	1.62695
2.5	caller	256	netdev://[00:00:00:00:00:03]	OutNacks	93.4528	3.10292	46	1.52734
2.5	caller	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
2.5	caller	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
2.5	caller	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
2.5	caller	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	81.6	0	51	0
2.5	caller	257	internal://	InInterests	0	0	0	0
2.5	caller	257	internal://	OutInterests	0	0	0	0
2.5	caller	257	internal://	InData	0	0	0	0
2.5	caller	257	internal://	OutData	0	0	0	0
2.5	caller	257	internal://	InNacks	0	0	0	0
2.5	caller	257	internal://	OutNacks	0	0	0	0
2.5	caller	257	internal://	InSatisfiedInterests	0.00512	0	0	0
2.5	caller	257	internal://	InTimedOutInterests	0	0	0	0
2.5	caller	257	internal://	OutSatisfiedInterests	0	0	0	0
2.5	caller	257	internal://	OutTimedOutInterests	0	0	0	0
2.5	caller	258	appFace://	InInterests	97.3619	3.23272	50	1.66016
2.5	caller	258	appFace://	OutInterests	0	0	0	0
2.5	caller	258	appFace://	InData	0	0	0	0
2.5	caller	258	appFace://	OutData	0	0	0	0
2.5	caller	258	appFace://	InNacks	0	0	0	0
2.5	caller	258	appFace://	OutNacks	95.7722	3.17994	49	1.62695
2.5	caller	258	appFace://	InSatisfiedInterests	0	0	0	0
2.5	caller	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	caller	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	caller	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	caller	-1	all	SatisfiedInterests	0.00768	0	0	0
2.5	caller	-1	all	TimedOutInterests	81.6	0	51	0
2.5	rtr-1	1	internal://	InInterests	0	0	0	0
2.5	rtr-1	1	internal://	OutInterests	0	0	0	0
2.5	rtr-1	1	internal://	InData	0	0	0	0
2.5	rtr-1	1	internal://	OutData	0	0	0	0
2.5	rtr-1	1	internal://	InNacks	0	0	0	0
2.5	rtr-1	1	internal://	OutNacks	0	0	0	0
2.5	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
2.5	rtr-1	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InInterests	93.4528	3.10292	46	1.52734
2.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutInterests	97.3619	3.23272	50	1.66016
2.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
2.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
2.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InNacks	97.3722	3.23306	50	1.66016
2.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutNacks	93.4528	3.10292	46	1.52734
2.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
2.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
2.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
2.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	81.6	0	51	0
2.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InInterests	97.3619	3.23272	50	1.66016
2.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutInterests	93.4528	3.10292	46	1.52734
2.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
2.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
2.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InNacks	93.4528	3.10292	46	1.52734
2.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutNacks	97.3722	3.23306	50	1.66016
2.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
2.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
2.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
2.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	70.4	0	44	0
2.5	rtr-1	258	internal://	InInterests	0	0	0	0
2.5	rtr-1	258	internal://	OutInterests	0	0	0	0
2.5	rtr-1	258	internal://	InData	0	0	0	0
2.5	rtr-1	258	internal://	OutData	0	0	0	0
2.5	rtr-1	258	internal://	InNacks	0	0	0	0
2.5	rtr-1	258	internal://	OutNacks	0	0	0	0
2.5	rtr-1	258	internal://	InSatisfiedInterests	0.00512	0	0	0
2.5	rtr-1	258	internal://	InTimedOutInterests	0	0	0	0
2.5	rtr-1	258	internal://	OutSatisfiedInterests	0	0	0	0
2.5	rtr-1	258	internal://	OutTimedOutInterests	0	0	0	0
2.5	rtr-1	-1	all	SatisfiedInterests	0.00512	0	0	0
2.5	rtr-1	-1	all	TimedOutInterests	152	0	95	0
3	callee	1	internal://	InInterests	0	0	0	0
3	callee	1	internal://	OutInterests	0	0	0	0
3	callee	1	internal://	InData	0	0	0	0
3	callee	1	internal://	OutData	0	0	0	0
3	callee	1	internal://	InNacks	0	0	0	0
3	callee	1	internal://	OutNacks	0	0	0	0
3	callee	1	internal://	InSatisfiedInterests	0	0	0	0
3	callee	1	internal://	InTimedOutInterests	0	0	0	0
3	callee	1	internal://	OutSatisfiedInterests	0.001024	0	0	0
3	callee	1	internal://	OutTimedOutInterests	0	0	0	0
3	callee	256	netdev://[00:00:00:00:00:01]	InInterests	93.0744	3.12942	46	1.55176
3	callee	256	netdev://[00:00:00:00:00:01]	OutInterests	89.0906	3.0034	44	1.48926
3	callee	256	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
3	callee	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
3	callee	256	netdev://[00:00:00:00:00:01]	InNacks	89.0906	3.0034	44	1.48926
3	callee	256	netdev://[00:00:00:00:00:01]	OutNacks	93.0744	3.12942	46	1.55176
3	callee	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
3	callee	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
3	callee	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
3	callee	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	105.28	0	57	0
3	callee	257	internal://	InInterests	0	0	0	0
3	callee	257	internal://	OutInterests	0	0	0	0
3	callee	257	internal://	InData	0	0	0	0
3	callee	257	internal://	OutData	0	0	0	0
3	callee	257	internal://	InNacks	0	0	0	0
3	callee	257	internal://	OutNacks	0	0	0	0
3	callee	257	internal://	InSatisfiedInterests	0.001024	0	0	0
3	callee	257	internal://	InTimedOutInterests	0	0	0	0
3	callee	257	internal://	OutSatisfiedInterests	0	0	0	0
3	callee	257	internal://	OutTimedOutInterests	0	0	0	0
3	callee	258	appFace://	InInterests	89.0906	3.0034	44	1.48926
3	callee	258	appFace://	OutInterests	0	0	0	0
3	callee	258	appFace://	InData	0	0	0	0
3	callee	258	appFace://	OutData	0	0	0	0
3	callee	258	appFace://	InNacks	0	0	0	0
3	callee	258	appFace://	OutNacks	89.0906	3.0034	44	1.48926
3	callee	258	appFace://	InSatisfiedInterests	0	0	0	0
3	callee	258	appFace://	InTimedOutInterests	0	0	0	0
3	callee	258	appFace://	OutSatisfiedInterests	0	0	0	0
3	callee	258	appFace://	OutTimedOutInterests	0	0	0	0
3	callee	-1	all	SatisfiedInterests	0.001536	0	0	0
3	callee	-1	all	TimedOutInterests	105.28	0	57	0
3	caller	1	internal://	InInterests	0	0	0	0
3	caller	1	internal://	OutInterests	0	0	0	0
3	caller	1	internal://	InData	0	0	0	0
3	caller	1	internal://	OutData	0	0	0	0
3	caller	1	internal://	InNacks	0	0	0	0
3	caller	1	internal://	OutNacks	0	0	0	0
3	caller	1	internal://	InSatisfiedInterests	0	0	0	0
3	caller	1	internal://	InTimedOutInterests	0	0	0	0
3	caller	1	internal://	OutSatisfiedInterests	0.001024	0	0	0
3	caller	1	internal://	OutTimedOutInterests	0	0	0	0
3	caller	256	netdev://[00:00:00:00:00:03]	InInterests	89.0906	3.0034	44	1.48926
3	caller	256	netdev://[00:00:00:00:00:03]	OutInterests	94.6724	3.18404	47	1.58594
3	caller	256	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
3	caller	256	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
3	caller	256	netdev://[00:00:00:00:00:03]	InNacks	92.7544	3.11724	46	1.55078
3	caller	256	netdev://[00:00:00:00:00:03]	OutNacks	89.0906	3.0034	44	1.48926
3	caller	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
3	caller	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
3	caller	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
3	caller	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	89.92	0	46	0
3	caller	257	internal://	InInterests	0	0	0	0
3	caller	257	internal://	OutInterests	0	0	0	0
3	caller	257	internal://	InData	0	0	0	0
3	caller	257	internal://	OutData	0	0	0	0
3	caller	257	internal://	InNacks	0	0	0	0
3	caller	257	internal://	OutNacks	0	0	0	0
3	caller	257	internal://	InSatisfiedInterests	0.001024	0	0	0
3	caller	257	internal://	InTimedOutInterests	0	0	0	0
3	caller	257	internal://	OutSatisfiedInterests	0	0	0	0
3	caller	257	internal://	OutTimedOutInterests	0	0	0	0
3	caller	258	appFace://	InInterests	94.6724	3.18404	47	1.58594
3	caller	258	appFace://	OutInterests	0	0	0	0
3	caller	258	appFace://	InData	0	0	0	0
3	caller	258	appFace://	OutData	0	0	0	0
3	caller	258	appFace://	InNacks	0	0	0	0
3	caller	258	appFace://	OutNacks	92.7544	3.11724	46	1.55078
3	caller	258	appFace://	InSatisfiedInterests	0	0	0	0
3	caller	258	appFace://	InTimedOutInterests	0	0	0	0
3	caller	258	appFace://	OutSatisfiedInterests	0	0	0	0
3	caller	258	appFace://	OutTimedOutInterests	0	0	0	0
3	caller	-1	all	SatisfiedInterests	0.001536	0	0	0
3	caller	-1	all	TimedOutInterests	89.92	0	46	0
3	rtr-1	1	internal://	InInterests	0	0	0	0
3	rtr-1	1	internal://	OutInterests	0	0	0	0
3	rtr-1	1	internal://	InData	0	0	0	0
3	rtr-1	1	internal://	OutData	0	0	0	0
3	rtr-1	1	internal://	InNacks	0	0	0	0
3	rtr-1	1	internal://	OutNacks	0	0	0	0
3	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
3	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
3	rtr-1	1	internal://	OutSatisfiedInterests	0.001024	0	0	0
3	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
3	rtr-1	256	netdev://[00:00:00:00:00:02]	InInterests	89.0906	3.0034	44	1.48926
3	rtr-1	256	netdev://[00:00:00:00:00:02]	OutInterests	93.0724	3.12936	46	1.55176
3	rtr-1	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
3	rtr-1	256	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
3	rtr-1	256	netdev://[00:00:00:00:00:02]	InNacks	93.0744	3.12942	46	1.55176
3	rtr-1	256	netdev://[00:00:00:00:00:02]	OutNacks	89.0906	3.0034	44	1.48926
3	rtr-1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
3	rtr-1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
3	rtr-1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
3	rtr-1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	89.92	0	46	0
3	rtr-1	257	netdev://[00:00:00:00:00:04]	InInterests	93.0724	3.12936	46	1.55176
3	rtr-1	257	netdev://[00:00:00:00:00:04]	OutInterests	89.0906	3.0034	44	1.48926
3	rtr-1	257	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
3	rtr-1	257	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
3	rtr-1	257	netdev://[00:00:00:00:00:04]	InNacks	89.0906	3.0034	44	1.48926
3	rtr-1	257	netdev://[00:00:00:00:00:04]	OutNacks	93.0744	3.12942	46	1.55176
3	rtr-1	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
3	rtr-1	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
3	rtr-1	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
3	rtr-1	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	105.28	0	57	0
3	rtr-1	258	internal://	InInterests	0	0	0	0
3	rtr-1	258	internal://	OutInterests	0	0	0	0
3	rtr-1	258	internal://	InData	0	0	0	0
3	rtr-1	258	internal://	OutData	0	0	0	0
3	rtr-1	258	internal://	InNacks	0	0	0	0
3	rtr-1	258	internal://	OutNacks	0	0	0	0
3	rtr-1	258	internal://	InSatisfiedInterests	0.001024	0	0	0
3	rtr-1	258	internal://	InTimedOutInterests	0	0	0	0
3	rtr-1	258	internal://	OutSatisfiedInterests	0	0	0	0
3	rtr-1	258	internal://	OutTimedOutInterests	0	0	0	0
3	rtr-1	-1	all	SatisfiedInterests	0.001024	0	0	0
3	rtr-1	-1	all	TimedOutInterests	195.2	0	103	0
3.5	callee	1	internal://	InInterests	0	0	0	0
3.5	callee	1	internal://	OutInterests	0	0	0	0
3.5	callee	1	internal://	InData	0	0	0	0
3.5	callee	1	internal://	OutData	0	0	0	0
3.5	callee	1	internal://	InNacks	0	0	0	0
3.5	callee	1	internal://	OutNacks	0	0	0	0
3.5	callee	1	internal://	InSatisfiedInterests	0	0	0	0
3.5	callee	1	internal://	InTimedOutInterests	0	0	0	0
3.5	callee	1	internal://	OutSatisfiedInterests	0.0002048	0	0	0
3.5	callee	1	internal://	OutTimedOutInterests	0	0	0	0
3.5	callee	256	netdev://[00:00:00:00:00:01]	InInterests	103.415	3.52432	53	1.81152
3.5	callee	256	netdev://[00:00:00:00:00:01]	OutInterests	94.6181	3.22568	48	1.64062
3.5	callee	256	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
3.5	callee	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
3.5	callee	256	netdev://[00:00:00:00:00:01]	InNacks	94.6181	3.22568	48	1.64062
3.5	callee	256	netdev://[00:00:00:00:00:01]	OutNacks	103.415	3.52432	53	1.81152
3.5	callee	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
3.5	callee	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
3.5	callee	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
3.5	callee	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	96.256	0	47	0
3.5	callee	257	internal://	InInterests	0	0	0	0
3.5	callee	257	internal://	OutInterests	0	0	0	0
3.5	callee	257	internal://	InData	0	0	0	0
3.5	callee	257	internal://	OutData	0	0	0	0
3.5	callee	257	internal://	InNacks	0	0	0	0
3.5	callee	257	internal://	OutNacks	0	0	0	0
3.5	callee	257	internal://	InSatisfiedInterests	0.0002048	0	0	0
3.5	callee	257	internal://	InTimedOutInterests	0	0	0	0
3.5	callee	257	internal://	OutSatisfiedInterests	0	0	0	0
3.5	callee	257	internal://	OutTimedOutInterests	0	0	0	0
3.5	callee	258	appFace://	InInterests	94.6181	3.22568	48	1.64062
3.5	callee	258	appFace://	OutInterests	0	0	0	0
3.5	callee	258	appFace://	InData	0	0	0	0
3.5	callee	258	appFace://	OutData	0	0	0	0
3.5	callee	258	appFace://	InNacks	0	0	0	0
3.5	callee	258	appFace://	OutNacks	94.6181	3.22568	48	1.64062
3.5	callee	258	appFace://	InSatisfiedInterests	0	0	0	0
3.5	callee	258	appFace://	InTimedOutInterests	0	0	0	0
3.5	callee	258	appFace://	OutSatisfiedInterests	0	0	0	0
3.5	callee	258	appFace://	OutTimedOutInterests	0	0	0	0
3.5	callee	-1	all	SatisfiedInterests	0.0003072	0	0	0
3.5	callee	-1	all	TimedOutInterests	96.256	0	47	0
3.5	caller	1	internal://	InInterests	0	0	0	0
3.5	caller	1	internal://	OutInterests	0	0	0	0
3.5	caller	1	internal://	InData	0	0	0	0
3.5	caller	1	internal://	OutData	0	0	0	0
3.5	caller	1	internal://	InNacks	0	0	0	0
3.5	caller	1	internal://	OutNacks	0	0	0	0
3.5	caller	1	internal://	InSatisfiedInterests	0	0	0	0
3.5	caller	1	internal://	InTimedOutInterests	0	0	0	0
3.5	caller	1	internal://	OutSatisfiedInterests	0.0002048	0	0	0
3.5	caller	1	internal://	OutTimedOutInterests	0	0	0	0
3.5	caller	256	netdev://[00:00:00:00:00:03]	InInterests	94.6181	3.22568	48	1.64062
3.5	caller	256	netdev://[00:00:00:00:00:03]	OutInterests	102.134	3.48056	52	1.77734
